0;0;0;0;sea;false;ocean;0
4263;4;74;44;land;false;plains;1
4264;12;139;190;land;false;plains;1
4265;191;74;56;land;false;plains;1
4266;2;46;4;land;false;plains;1
4267;75;91;224;land;false;plains;1
4268;52;138;69;land;true;plains;1
4269;202;253;84;land;false;plains;1
4270;172;153;46;land;false;plains;1
4271;126;201;110;land;true;plains;1
4272;205;226;228;land;false;plains;1
4273;132;160;168;land;false;plains;1
4274;53;37;109;land;false;plains;1
4275;154;97;126;land;false;plains;1
4276;184;114;47;land;false;plains;1
4277;171;16;206;land;false;plains;1
4278;193;215;138;land;false;plains;1
4279;224;169;38;land;false;plains;1
4280;47;57;63;land;false;plains;1
4281;108;195;163;land;false;plains;1
4282;134;209;2;land;false;plains;1
4283;205;11;174;land;false;plains;1
4284;100;35;39;land;true;plains;1
4285;123;177;237;land;false;plains;1
4286;119;121;51;land;false;plains;1
4287;155;124;73;land;false;plains;1
4288;235;84;236;land;false;plains;1
4289;41;165;213;land;false;plains;1
4290;200;59;114;land;false;plains;1
4291;53;62;135;land;true;plains;1
4292;37;167;183;land;false;plains;1
4293;182;192;218;land;false;plains;1
4294;91;81;27;land;false;plains;1
4295;223;144;155;land;false;plains;1
4296;120;120;132;land;false;plains;1
4297;42;13;31;land;false;plains;1
4298;93;242;109;land;false;plains;1
4299;232;249;252;land;false;plains;1
4300;241;107;170;land;false;plains;1
4301;106;30;84;land;false;plains;1
4302;185;135;1;land;false;plains;1
4303;9;230;67;land;false;plains;1
4304;24;122;66;land;false;plains;1
4305;214;200;9;land;false;plains;1
4306;163;100;163;land;false;plains;1
4307;24;145;22;land;false;plains;1
4308;157;249;18;land;false;plains;1
4309;235;111;178;land;false;plains;1
4310;9;219;107;land;false;plains;1
4311;210;101;133;land;false;plains;1
4312;55;255;216;land;false;plains;1
4313;253;121;251;land;false;plains;1
4314;206;118;161;land;false;plains;1
4315;69;74;214;land;false;plains;1
4316;64;41;246;land;true;plains;1
4317;245;214;27;land;false;plains;1
4318;46;73;125;land;false;plains;1
4319;3;76;24;land;false;plains;1
4320;84;29;9;land;false;plains;1
4321;142;219;127;land;false;plains;1
4322;85;253;58;land;false;plains;1
4323;177;138;59;land;false;plains;1
4324;82;62;13;land;false;plains;1
4325;51;109;174;land;false;plains;1
4326;29;97;1;land;false;plains;1
4327;70;26;60;land;true;plains;1
4328;205;218;143;land;false;plains;1
4329;214;132;125;land;false;plains;1
4330;115;202;183;land;false;plains;1
4331;168;162;3;land;false;plains;1
4332;55;117;11;land;false;plains;1
4333;205;33;93;land;false;plains;1
4334;120;68;48;land;false;plains;1
4335;184;26;188;land;false;plains;1
4336;133;221;184;land;false;plains;1
4337;253;209;203;land;false;plains;1
4338;114;122;192;land;false;plains;1
4339;133;145;2;land;false;plains;1
4340;164;165;242;land;false;plains;1
4341;166;238;33;land;false;plains;1
4342;206;108;158;land;false;plains;1
4343;160;158;172;land;false;plains;1
4344;63;141;71;land;false;plains;1
4345;36;195;216;land;true;plains;1
4346;224;91;116;land;false;plains;1
4347;50;17;90;land;false;plains;1
4348;190;72;75;land;false;plains;1
4349;128;226;106;land;true;plains;1
4350;121;209;206;land;false;plains;1
4351;57;18;13;land;true;plains;1
4352;192;88;221;land;false;plains;1
4353;114;186;139;land;false;plains;1
4354;251;211;242;land;false;plains;1
4355;99;208;46;land;false;plains;1
4356;203;37;91;land;false;plains;1
4357;215;129;5;land;false;plains;1
4358;63;0;74;land;false;plains;1
4359;165;236;131;land;false;plains;1
4360;127;132;61;land;false;plains;1
4361;100;252;199;land;false;plains;1
4362;215;144;53;land;false;plains;1
4363;166;198;147;land;false;plains;1
4364;30;71;21;land;false;plains;1
4365;84;219;65;land;false;plains;1
4366;31;41;0;land;false;plains;1
4367;28;223;2;land;false;plains;1
4368;126;74;215;land;false;plains;1
4369;20;108;35;land;false;plains;1
4370;250;190;61;land;false;plains;1
4371;122;31;8;land;false;plains;1
4372;224;10;237;land;false;plains;1
4373;213;69;210;land;false;plains;1
4374;117;78;133;land;false;plains;1
4375;81;146;27;land;false;plains;1
4376;93;204;20;land;true;plains;1
4377;193;97;124;land;false;plains;1
4378;11;113;6;land;false;plains;1
4379;230;115;142;land;false;plains;1
4380;141;240;205;land;false;plains;1
4381;10;18;192;land;false;plains;1
4382;112;57;3;land;false;plains;1
4383;36;143;241;land;false;plains;1
4384;12;127;40;land;true;plains;1
4385;111;123;118;land;false;plains;1
4386;197;104;149;land;false;plains;1
4387;206;57;140;land;false;plains;1
4388;206;137;35;land;false;plains;1
4389;122;55;168;land;true;plains;1
4390;89;254;52;land;true;plains;1
4391;207;3;136;land;true;plains;1
4392;37;237;97;land;false;plains;1
4393;120;207;149;land;false;plains;1
4394;160;135;231;land;false;plains;1
4395;19;240;202;land;false;plains;1
4396;63;130;111;land;false;plains;1
4397;235;47;208;land;false;plains;1
4398;6;179;97;land;false;plains;1
4399;129;104;163;land;false;plains;1
4400;146;159;218;land;false;plains;1
4401;38;183;228;land;false;plains;1
4402;200;167;204;land;false;plains;1
4403;151;151;34;land;false;plains;1
4404;108;109;179;land;false;plains;1
4405;78;139;230;land;false;plains;1
4406;134;110;139;land;true;plains;1
4407;53;170;3;land;false;plains;1
4408;81;131;37;land;false;plains;1
4409;46;145;245;land;false;plains;1
4410;158;228;211;land;false;plains;1
4411;83;152;133;land;false;plains;1
4412;124;133;149;land;false;plains;1
4413;62;36;113;land;false;plains;1
4414;103;164;184;land;false;plains;1
4415;241;8;28;land;false;plains;1
4416;55;182;224;land;false;plains;1
4417;232;13;216;land;false;plains;1
4418;88;8;148;land;false;plains;1
4419;42;172;127;land;false;plains;1
4420;211;154;169;land;false;plains;1
4421;240;49;113;land;false;plains;1
4422;104;192;175;land;false;plains;1
4423;31;1;207;land;true;plains;1
4424;110;129;58;land;false;plains;1
4425;11;201;5;land;false;plains;1
4426;167;91;63;land;false;plains;1
4427;197;106;251;land;false;plains;1
4428;208;19;32;land;false;plains;1
4429;161;106;37;land;false;plains;1
4430;20;186;151;land;false;plains;1
4431;53;141;215;land;false;plains;1
4432;156;231;115;land;false;plains;1
4433;59;174;111;land;false;plains;1
4434;177;58;182;land;false;plains;1
4435;174;102;225;land;false;plains;1
4436;75;227;120;land;false;plains;1
4437;49;185;74;land;true;plains;1
4438;120;217;205;land;false;plains;1
4439;102;55;76;land;false;plains;1
4440;196;47;90;land;false;plains;1
4441;74;84;99;land;false;plains;1
4442;13;122;177;land;false;plains;1
4443;89;22;248;land;false;plains;1
4444;195;75;27;land;false;plains;1
4445;49;28;56;land;false;plains;1
4446;13;97;133;land;false;plains;1
4447;150;45;61;land;false;plains;1
4448;125;249;30;land;false;plains;1
4449;125;237;172;land;false;plains;1
4450;146;34;153;land;false;plains;1
4451;86;49;107;land;false;plains;1
4452;224;82;135;land;false;plains;1
4453;254;82;120;land;false;plains;1
4454;86;184;72;land;false;plains;1
4455;69;235;190;land;false;plains;1
4456;33;207;241;land;false;plains;1
4457;150;50;112;land;false;plains;1
4458;232;208;88;land;false;plains;1
4459;117;38;18;land;false;plains;1
4460;38;201;153;land;false;plains;1
4461;185;135;212;land;false;plains;1
4462;121;5;115;land;false;plains;1
4463;64;89;44;land;false;plains;1
4464;72;220;112;land;false;plains;1
4465;126;86;197;land;false;plains;1
4466;74;160;160;land;false;plains;1
4467;109;24;104;land;false;plains;1
4468;143;4;238;land;true;plains;1
4469;3;3;174;land;false;plains;1
4470;35;217;140;land;false;plains;1
4471;149;159;185;land;true;plains;1
4472;136;123;176;land;false;plains;1
4473;21;58;136;land;false;plains;1
4474;162;88;91;land;false;plains;1
4475;213;197;201;land;false;plains;1
4476;212;144;183;land;false;plains;1
4477;68;58;17;land;false;plains;1
4478;130;215;190;land;false;plains;1
4479;253;82;68;land;false;plains;1
4480;96;214;147;land;false;plains;1
4481;62;13;159;land;false;plains;1
4482;65;174;128;land;false;plains;1
4483;55;118;76;land;false;plains;1
4484;48;57;195;land;false;plains;1
4485;215;16;78;land;false;plains;1
4486;139;191;116;land;false;plains;1
4487;104;136;112;land;false;plains;1
4488;245;78;128;land;false;plains;1
4489;215;44;120;land;true;plains;1
4490;228;248;183;land;false;plains;1
4491;178;13;63;land;false;plains;1
4492;167;46;159;land;false;plains;1
4493;218;44;248;land;false;plains;1
4494;88;9;7;land;false;plains;1
4495;3;15;216;land;false;plains;1
4496;57;195;157;land;false;plains;1
4497;163;180;48;land;true;plains;1
4498;43;27;177;land;false;plains;1
4499;93;182;173;land;false;plains;1
4500;97;255;192;land;false;plains;1
4501;142;164;233;land;false;plains;1
4502;212;138;194;land;false;plains;1
4503;161;244;249;land;false;plains;1
4504;46;35;229;land;false;plains;1
4505;166;238;109;land;false;plains;1
4506;21;115;2;land;false;plains;1
4507;127;173;85;land;false;plains;1
4508;36;59;75;land;false;plains;1
4509;104;81;199;land;false;plains;1
4510;199;244;34;land;false;plains;1
4511;112;154;6;land;false;plains;1
4512;146;78;179;land;false;plains;1
4513;171;150;148;land;true;plains;1
4514;129;123;163;land;false;plains;1
4515;153;151;26;land;false;plains;1
4516;96;227;8;land;false;plains;1
4517;203;43;79;land;false;plains;1
4518;188;137;157;land;false;plains;1
4519;156;27;80;land;false;plains;1
4520;77;114;136;land;false;plains;1
4521;195;8;129;land;false;plains;1
4522;6;231;233;land;false;plains;1
4523;252;44;17;land;false;plains;1
4524;35;72;230;land;true;plains;1
4525;157;136;56;land;false;plains;1
4526;140;139;232;land;false;plains;1
4527;50;131;42;land;false;plains;1
4528;224;82;165;land;false;plains;1
4529;14;231;97;land;false;plains;1
4530;62;88;217;land;false;plains;1
4531;73;30;135;land;false;plains;1
4532;150;153;68;land;false;plains;1
4533;185;190;211;land;false;plains;1
4534;15;141;167;land;true;plains;1
4535;12;19;60;land;false;plains;1
4536;218;99;155;land;false;plains;1
4537;93;234;107;land;false;plains;1
4538;212;230;53;land;false;plains;1
4539;250;241;149;land;true;plains;1
4540;96;35;91;land;true;plains;1
4541;190;114;13;land;false;plains;1
4542;81;98;8;land;false;plains;1
4543;120;242;225;land;false;plains;1
4544;30;209;110;land;false;plains;1
4545;138;28;160;land;false;plains;1
4546;44;123;150;land;false;plains;1
4547;100;23;100;land;false;plains;1
4548;149;108;58;land;true;plains;1
4549;225;226;191;land;false;plains;1
4550;134;130;136;land;false;plains;1
4551;21;181;240;land;false;plains;1
4552;165;65;159;land;true;plains;1
4553;86;57;144;land;true;plains;1
4554;9;164;78;land;false;plains;1
4555;218;122;198;land;false;plains;1
4556;111;186;50;land;false;plains;1
4557;238;52;89;land;false;plains;1
4558;118;191;202;land;false;plains;1
4559;196;202;141;land;false;plains;1
4560;47;190;113;land;false;plains;1
4561;216;169;78;land;false;plains;1
4562;17;120;168;land;false;plains;1
4563;110;176;114;land;false;plains;1
4564;195;39;240;land;false;plains;1
4565;84;78;15;land;false;plains;1
4566;54;203;4;land;false;plains;1
4567;223;222;243;land;false;plains;1
4568;137;18;193;land;false;plains;1
4569;123;170;98;land;false;plains;1
4570;188;65;53;land;false;plains;1
4571;108;160;19;land;false;plains;1
4572;6;11;106;land;false;plains;1
4573;136;104;5;land;false;plains;1
4574;23;122;166;land;false;plains;1
4575;199;7;10;land;false;plains;1
4576;196;196;248;land;false;plains;1
4577;196;161;7;land;false;plains;1
4578;230;152;27;land;false;plains;1
4579;154;48;146;land;false;plains;1
4580;108;160;3;land;false;plains;1
4581;176;5;111;land;false;plains;1
4582;92;9;188;land;false;plains;1
4583;176;194;185;land;true;plains;1
4584;29;202;245;land;false;plains;1
4585;218;70;244;land;false;plains;1
4586;215;47;85;land;false;plains;1
4587;167;92;37;land;false;plains;1
4588;175;160;90;land;false;plains;1
4589;94;31;145;land;true;plains;1
4590;190;187;189;land;false;plains;1
4591;3;213;27;land;true;plains;1
4592;58;102;210;land;false;plains;1
4593;129;151;85;land;false;plains;1
4594;66;54;161;land;false;plains;1
4595;39;237;144;land;false;plains;1
4596;77;150;242;land;false;plains;1
4597;110;126;254;land;false;plains;1
4598;117;78;222;land;false;plains;1
4599;106;244;12;land;false;plains;1
4600;216;184;154;land;false;plains;1
4601;232;187;103;land;false;plains;1
4602;62;178;70;land;false;plains;1
4603;53;26;73;land;false;plains;1
4604;19;102;156;land;false;plains;1
4605;78;171;158;land;false;plains;1
4606;43;130;56;land;false;plains;1
4607;193;70;212;land;false;plains;1
4608;77;234;191;land;true;plains;1
4609;150;247;3;land;true;plains;1
4610;91;151;35;land;false;plains;1
4611;53;76;96;land;false;plains;1
4612;195;230;61;land;false;plains;1
4613;30;130;181;land;true;plains;1
4614;146;134;146;land;false;plains;1
4615;147;251;148;land;false;plains;1
4616;171;204;45;land;false;plains;1
4617;217;94;215;land;false;plains;1
4618;154;48;190;land;false;plains;1
4619;27;5;250;land;false;plains;1
4620;92;254;87;land;false;plains;1
4621;98;112;32;land;false;plains;1
4622;88;77;244;land;false;plains;1
4623;245;244;160;land;false;plains;1
4624;48;99;122;land;false;plains;1
4625;87;176;142;land;false;plains;1
4626;9;12;29;land;false;plains;1
4627;16;54;45;land;true;plains;1
4628;58;29;190;land;true;plains;1
4629;149;184;158;land;false;plains;1
4630;219;106;185;land;false;plains;1
4631;119;245;222;land;false;plains;1
4632;178;123;65;land;false;plains;1
4633;127;27;91;land;false;plains;1
4634;194;161;171;land;false;plains;1
4635;249;242;149;land;false;plains;1
4636;20;190;144;land;false;plains;1
4637;217;222;13;land;false;plains;1
4638;209;249;12;land;false;plains;1
4639;141;131;229;land;false;plains;1
4640;10;199;0;land;false;plains;1
4641;136;95;37;land;false;plains;1
4642;59;6;174;land;false;plains;1
4643;195;118;234;land;false;plains;1
4644;89;99;7;land;false;plains;1
4645;132;162;27;land;true;plains;1
4646;94;122;29;land;false;plains;1
4647;243;231;124;land;false;plains;1
4648;223;74;247;land;false;plains;1
4649;26;88;247;land;false;plains;1
4650;4;128;189;land;false;plains;1
4651;189;10;172;land;false;plains;1
4652;157;114;217;land;false;plains;1
4653;5;95;233;land;true;plains;1
4654;126;66;45;land;false;plains;1
4655;137;203;37;land;false;plains;1
4656;7;205;221;land;false;plains;1
4657;102;146;174;land;true;plains;1
4658;50;63;208;land;false;plains;1
4659;110;131;38;land;false;plains;1
4660;138;15;84;land;false;plains;1
4661;255;108;174;land;false;plains;1
4662;70;120;192;land;true;plains;1
4663;164;252;129;land;false;plains;1
4664;214;83;131;land;false;plains;1
4665;234;70;119;land;false;plains;1
4666;64;108;99;land;false;plains;1
4667;208;217;185;land;false;plains;1
4668;4;58;172;land;false;plains;1
4669;161;24;213;land;false;plains;1
4670;193;102;31;land;false;plains;1
4671;56;85;16;land;false;plains;1
4672;126;206;65;land;false;plains;1
4673;161;190;241;land;false;plains;1
4674;168;127;28;land;false;plains;1
4675;149;59;148;land;false;plains;1
4676;57;120;190;land;false;plains;1
4677;100;201;200;land;false;plains;1
4678;70;141;210;land;false;plains;1
4679;18;56;102;land;false;plains;1
4680;113;22;177;land;false;plains;1
4681;45;160;191;land;false;plains;1
4682;88;119;214;land;false;plains;1
4683;30;4;66;land;true;plains;1
4684;48;67;104;land;false;plains;1
4685;2;10;182;land;false;plains;1
4686;49;159;31;land;false;plains;1
4687;62;93;79;land;false;plains;1
4688;191;11;111;land;false;plains;1
4689;86;64;238;land;false;plains;1
4690;106;10;179;land;false;plains;1
4691;14;190;174;land;false;plains;1
4692;4;121;78;land;false;plains;1
4693;81;122;165;land;false;plains;1
4694;20;168;80;land;false;plains;1
4695;229;103;168;land;false;plains;1
4696;12;255;205;land;false;plains;1
4697;49;4;12;land;false;plains;1
4698;30;19;161;land;false;plains;1
4699;197;54;165;land;false;plains;1
4700;88;145;252;land;false;plains;1
4701;66;245;58;land;false;plains;1
4702;11;189;107;land;false;plains;1
4703;207;148;224;land;false;plains;1
4704;90;222;255;land;false;plains;1
4705;6;194;197;land;false;plains;1
4706;131;137;67;land;false;plains;1
4707;71;26;122;land;false;plains;1
4708;163;190;197;land;false;plains;1
4709;155;66;78;land;false;plains;1
4710;113;75;122;land;false;plains;1
4711;12;2;93;land;false;plains;1
4712;110;226;89;land;false;plains;1
4713;237;13;93;land;false;plains;1
4714;44;186;240;land;false;plains;1
4715;68;158;244;land;true;plains;1
4716;216;79;199;land;false;plains;1
4717;176;40;166;land;true;plains;1
4718;40;21;50;land;false;plains;1
4719;183;135;145;land;true;plains;1
4720;189;243;62;land;false;plains;1
4721;114;14;176;land;false;plains;1
4722;5;173;209;land;false;plains;1
4723;178;23;133;land;true;plains;1
4724;150;61;229;land;false;plains;1
4725;107;102;196;land;false;plains;1
4726;86;127;45;land;true;plains;1
4727;158;53;115;land;false;plains;1
4728;186;112;68;land;false;plains;1
4729;78;125;80;land;false;plains;1
4730;170;246;83;land;false;plains;1
4731;185;103;34;land;false;plains;1
4732;116;174;103;land;false;plains;1
4733;36;14;32;land;false;plains;1
4734;29;14;138;land;false;plains;1
4735;205;110;229;land;false;plains;1
4736;53;73;23;land;false;plains;1
4737;153;122;92;land;false;plains;1
4738;73;107;212;land;false;plains;1
4739;183;179;211;land;false;plains;1
4740;7;67;20;land;false;plains;1
4741;145;109;39;land;false;plains;1
4742;54;81;54;land;false;plains;1
4743;92;73;224;land;false;plains;1
4744;223;33;100;land;false;plains;1
4745;1;93;116;land;false;plains;1
4746;74;100;3;land;false;plains;1
4747;158;19;218;land;false;plains;1
4748;95;1;140;land;false;plains;1
4749;106;229;223;land;false;plains;1
4750;239;61;247;land;false;plains;1
4751;116;79;117;land;false;plains;1
4752;44;128;4;land;false;plains;1
